inventory_id,film_id,store_id,last_update
665,143,2,2020-02-15T06:59:29Z
666,145,2,2020-02-15T06:59:29Z
667,145,2,2020-02-15T06:59:29Z
668,145,2,2020-02-15T06:59:29Z
669,146,1,2020-02-15T06:59:29Z
670,146,1,2020-02-15T06:59:29Z
671,146,1,2020-02-15T06:59:29Z
672,147,1,2020-02-15T06:59:29Z
673,147,1,2020-02-15T06:59:29Z
674,147,1,2020-02-15T06:59:29Z
675,147,2,2020-02-15T06:59:29Z
676,147,2,2020-02-15T06:59:29Z
677,147,2,2020-02-15T06:59:29Z
678,149,1,2020-02-15T06:59:29Z
679,149,1,2020-02-15T06:59:29Z
680,149,1,2020-02-15T06:59:29Z
681,149,2,2020-02-15T06:59:29Z
682,149,2,2020-02-15T06:59:29Z
683,149,2,2020-02-15T06:59:29Z
684,150,1,2020-02-15T06:59:29Z
685,150,1,2020-02-15T06:59:29Z
686,150,2,2020-02-15T06:59:29Z
687,150,2,2020-02-15T06:59:29Z
688,150,2,2020-02-15T06:59:29Z
689,150,2,2020-02-15T06:59:29Z
690,151,1,2020-02-15T06:59:29Z
691,151,1,2020-02-15T06:59:29Z
692,151,2,2020-02-15T06:59:29Z
693,151,2,2020-02-15T06:59:29Z
694,152,1,2020-02-15T06:59:29Z
695,152,1,2020-02-15T06:59:29Z
696,152,1,2020-02-15T06:59:29Z
697,152,1,2020-02-15T06:59:29Z
698,153,1,2020-02-15T06:59:29Z
699,153,1,2020-02-15T06:59:29Z
700,153,1,2020-02-15T06:59:29Z
701,153,1,2020-02-15T06:59:29Z
702,154,1,2020-02-15T06:59:29Z
703,154,1,2020-02-15T06:59:29Z
704,154,1,2020-02-15T06:59:29Z
705,154,2,2020-02-15T06:59:29Z
706,154,2,2020-02-15T06:59:29Z
707,154,2,2020-02-15T06:59:29Z
708,154,2,2020-02-15T06:59:29Z
709,155,1,2020-02-15T06:59:29Z
710,155,1,2020-02-15T06:59:29Z
711,155,2,2020-02-15T06:59:29Z
712,155,2,2020-02-15T06:59:29Z
713,155,2,2020-02-15T06:59:29Z
714,156,2,2020-02-15T06:59:29Z
715,156,2,2020-02-15T06:59:29Z
716,157,2,2020-02-15T06:59:29Z
717,157,2,2020-02-15T06:59:29Z
718,157,2,2020-02-15T06:59:29Z
719,158,1,2020-02-15T06:59:29Z
720,158,1,2020-02-15T06:59:29Z
721,158,2,2020-02-15T06:59:29Z
722,158,2,2020-02-15T06:59:29Z
723,158,2,2020-02-15T06:59:29Z
724,159,1,2020-02-15T06:59:29Z
725,159,1,2020-02-15T06:59:29Z
726,159,1,2020-02-15T06:59:29Z
727,159,1,2020-02-15T06:59:29Z
728,159,2,2020-02-15T06:59:29Z
729,159,2,2020-02-15T06:59:29Z
730,159,2,2020-02-15T06:59:29Z
731,160,1,2020-02-15T06:59:29Z
732,160,1,2020-02-15T06:59:29Z
733,160,2,2020-02-15T06:59:29Z
734,160,2,2020-02-15T06:59:29Z
735,160,2,2020-02-15T06:59:29Z
736,161,1,2020-02-15T06:59:29Z
737,161,1,2020-02-15T06:59:29Z
738,162,1,2020-02-15T06:59:29Z
739,162,1,2020-02-15T06:59:29Z
740,162,1,2020-02-15T06:59:29Z
741,162,2,2020-02-15T06:59:29Z
742,162,2,2020-02-15T06:59:29Z
743,162,2,2020-02-15T06:59:29Z
744,162,2,2020-02-15T06:59:29Z
745,163,2,2020-02-15T06:59:29Z
746,163,2,2020-02-15T06:59:29Z
747,163,2,2020-02-15T06:59:29Z
748,164,1,2020-02-15T06:59:29Z
749,164,1,2020-02-15T06:59:29Z
750,164,2,2020-02-15T06:59:29Z
751,164,2,2020-02-15T06:59:29Z
752,164,2,2020-02-15T06:59:29Z
753,165,1,2020-02-15T06:59:29Z
754,165,1,2020-02-15T06:59:29Z
755,165,1,2020-02-15T06:59:29Z
756,165,2,2020-02-15T06:59:29Z
757,165,2,2020-02-15T06:59:29Z
758,166,1,2020-02-15T06:59:29Z
759,166,1,2020-02-15T06:59:29Z
760,166,1,2020-02-15T06:59:29Z
761,166,1,2020-02-15T06:59:29Z
762,166,2,2020-02-15T06:59:29Z
763,166,2,2020-02-15T06:59:29Z
764,167,1,2020-02-15T06:59:29Z
765,167,1,2020-02-15T06:59:29Z
766,167,1,2020-02-15T06:59:29Z
767,167,1,2020-02-15T06:59:29Z
768,167,2,2020-02-15T06:59:29Z
769,167,2,2020-02-15T06:59:29Z
770,167,2,2020-02-15T06:59:29Z
771,168,1,2020-02-15T06:59:30Z
772,168,1,2020-02-15T06:59:30Z
773,169,1,2020-02-15T06:59:30Z
774,169,1,2020-02-15T06:59:30Z
775,169,2,2020-02-15T06:59:30Z
776,169,2,2020-02-15T06:59:30Z
777,170,1,2020-02-15T06:59:30Z
778,170,1,2020-02-15T06:59:30Z
779,170,2,2020-02-15T06:59:30Z
780,170,2,2020-02-15T06:59:30Z
781,170,2,2020-02-15T06:59:30Z
782,170,2,2020-02-15T06:59:30Z
783,172,1,2020-02-15T06:59:30Z
784,172,1,2020-02-15T06:59:30Z
785,172,1,2020-02-15T06:59:30Z
786,172,1,2020-02-15T06:59:30Z
787,172,2,2020-02-15T06:59:30Z
788,172,2,2020-02-15T06:59:30Z
789,172,2,2020-02-15T06:59:30Z
790,173,1,2020-02-15T06:59:30Z
791,173,1,2020-02-15T06:59:30Z
792,173,1,2020-02-15T06:59:30Z
793,173,2,2020-02-15T06:59:30Z
794,173,2,2020-02-15T06:59:30Z
795,174,1,2020-02-15T06:59:30Z
796,174,1,2020-02-15T06:59:30Z
797,174,1,2020-02-15T06:59:30Z
798,174,1,2020-02-15T06:59:30Z
799,174,2,2020-02-15T06:59:30Z
800,174,2,2020-02-15T06:59:30Z
801,174,2,2020-02-15T06:59:30Z
802,174,2,2020-02-15T06:59:30Z
803,175,1,2020-02-15T06:59:30Z
804,175,1,2020-02-15T06:59:30Z
805,175,2,2020-02-15T06:59:30Z
806,175,2,2020-02-15T06:59:30Z
807,175,2,2020-02-15T06:59:30Z
808,176,1,2020-02-15T06:59:30Z
809,176,1,2020-02-15T06:59:30Z
810,176,2,2020-02-15T06:59:30Z
811,176,2,2020-02-15T06:59:30Z
812,176,2,2020-02-15T06:59:30Z
813,176,2,2020-02-15T06:59:30Z
814,177,2,2020-02-15T06:59:30Z
815,177,2,2020-02-15T06:59:30Z
816,177,2,2020-02-15T06:59:30Z
817,178,1,2020-02-15T06:59:30Z
818,178,1,2020-02-15T06:59:30Z
819,179,1,2020-02-15T06:59:30Z
820,179,1,2020-02-15T06:59:30Z
821,179,1,2020-02-15T06:59:30Z
822,179,1,2020-02-15T06:59:30Z
823,180,2,2020-02-15T06:59:30Z
824,180,2,2020-02-15T06:59:30Z
825,181,1,2020-02-15T06:59:30Z
826,181,1,2020-02-15T06:59:30Z
827,181,1,2020-02-15T06:59:30Z
828,181,2,2020-02-15T06:59:30Z
829,181,2,2020-02-15T06:59:30Z
830,181,2,2020-02-15T06:59:30Z
831,181,2,2020-02-15T06:59:30Z
832,182,1,2020-02-15T06:59:30Z
833,182,1,2020-02-15T06:59:30Z
834,183,1,2020-02-15T06:59:30Z
835,183,1,2020-02-15T06:59:30Z
836,183,1,2020-02-15T06:59:30Z
837,183,2,2020-02-15T06:59:30Z
838,183,2,2020-02-15T06:59:30Z
839,183,2,2020-02-15T06:59:30Z
840,184,1,2020-02-15T06:59:30Z
841,184,1,2020-02-15T06:59:30Z
842,184,2,2020-02-15T06:59:30Z
843,184,2,2020-02-15T06:59:30Z
844,184,2,2020-02-15T06:59:30Z
845,185,1,2020-02-15T06:59:30Z
846,185,1,2020-02-15T06:59:30Z
847,186,1,2020-02-15T06:59:30Z
848,186,1,2020-02-15T06:59:30Z
849,186,2,2020-02-15T06:59:30Z
850,186,2,2020-02-15T06:59:30Z
851,187,2,2020-02-15T06:59:30Z
852,187,2,2020-02-15T06:59:30Z
853,187,2,2020-02-15T06:59:30Z
854,188,1,2020-02-15T06:59:30Z
855,188,1,2020-02-15T06:59:30Z
856,188,1,2020-02-15T06:59:30Z
857,189,1,2020-02-15T06:59:30Z
858,189,1,2020-02-15T06:59:30Z
859,189,2,2020-02-15T06:59:30Z
860,189,2,2020-02-15T06:59:30Z
861,189,2,2020-02-15T06:59:30Z
862,189,2,2020-02-15T06:59:30Z
863,190,2,2020-02-15T06:59:30Z
864,190,2,2020-02-15T06:59:30Z
865,190,2,2020-02-15T06:59:30Z
866,190,2,2020-02-15T06:59:30Z
867,191,1,2020-02-15T06:59:30Z
868,191,1,2020-02-15T06:59:30Z
869,191,1,2020-02-15T06:59:30Z
870,191,2,2020-02-15T06:59:30Z
871,191,2,2020-02-15T06:59:30Z
872,191,2,2020-02-15T06:59:30Z
873,193,1,2020-02-15T06:59:30Z
874,193,1,2020-02-15T06:59:30Z
875,193,1,2020-02-15T06:59:30Z
876,193,1,2020-02-15T06:59:30Z
877,193,2,2020-02-15T06:59:30Z
878,193,2,2020-02-15T06:59:30Z
879,193,2,2020-02-15T06:59:30Z
880,193,2,2020-02-15T06:59:30Z
881,194,1,2020-02-15T06:59:30Z
882,194,1,2020-02-15T06:59:30Z
883,194,2,2020-02-15T06:59:30Z
884,194,2,2020-02-15T06:59:30Z
885,196,1,2020-02-15T06:59:30Z
886,196,1,2020-02-15T06:59:30Z
887,197,1,2020-02-15T06:59:30Z
888,197,1,2020-02-15T06:59:30Z
889,199,1,2020-02-15T06:59:30Z
890,199,1,2020-02-15T06:59:30Z
891,199,1,2020-02-15T06:59:30Z
892,199,1,2020-02-15T06:59:30Z
893,199,2,2020-02-15T06:59:30Z
894,199,2,2020-02-15T06:59:30Z
895,199,2,2020-02-15T06:59:30Z
896,199,2,2020-02-15T06:59:30Z
897,200,1,2020-02-15T06:59:30Z
898,200,1,2020-02-15T06:59:30Z
899,200,1,2020-02-15T06:59:30Z
900,200,1,2020-02-15T06:59:30Z
901,200,2,2020-02-15T06:59:30Z
902,200,2,2020-02-15T06:59:30Z
903,200,2,2020-02-15T06:59:30Z
904,200,2,2020-02-15T06:59:30Z
905,201,1,2020-02-15T06:59:30Z
906,201,1,2020-02-15T06:59:30Z
907,201,1,2020-02-15T06:59:30Z
908,201,1,2020-02-15T06:59:30Z
909,202,1,2020-02-15T06:59:30Z
910,202,1,2020-02-15T06:59:30Z
911,202,1,2020-02-15T06:59:30Z
912,203,2,2020-02-15T06:59:30Z
913,203,2,2020-02-15T06:59:30Z
914,203,2,2020-02-15T06:59:30Z
915,203,2,2020-02-15T06:59:30Z
916,204,1,2020-02-15T06:59:30Z
917,204,1,2020-02-15T06:59:30Z
918,204,1,2020-02-15T06:59:30Z
919,204,1,2020-02-15T06:59:30Z
920,204,2,2020-02-15T06:59:30Z
921,204,2,2020-02-15T06:59:30Z
922,205,1,2020-02-15T06:59:30Z
923,205,1,2020-02-15T06:59:30Z
924,205,1,2020-02-15T06:59:30Z
925,205,1,2020-02-15T06:59:30Z
926,206,1,2020-02-15T06:59:30Z
927,206,1,2020-02-15T06:59:30Z
928,206,1,2020-02-15T06:59:30Z
929,206,1,2020-02-15T06:59:30Z
930,206,2,2020-02-15T06:59:30Z
931,206,2,2020-02-15T06:59:30Z
932,206,2,2020-02-15T06:59:30Z
933,206,2,2020-02-15T06:59:30Z
934,207,1,2020-02-15T06:59:30Z
935,207,1,2020-02-15T06:59:30Z
936,207,1,2020-02-15T06:59:30Z
937,207,1,2020-02-15T06:59:30Z
938,208,1,2020-02-15T06:59:30Z
939,208,1,2020-02-15T06:59:30Z
940,208,1,2020-02-15T06:59:30Z
941,209,1,2020-02-15T06:59:30Z
942,209,1,2020-02-15T06:59:30Z
943,209,1,2020-02-15T06:59:30Z
944,209,1,2020-02-15T06:59:30Z
945,210,2,2020-02-15T06:59:30Z
946,210,2,2020-02-15T06:59:30Z
947,210,2,2020-02-15T06:59:30Z
948,211,1,2020-02-15T06:59:30Z
949,211,1,2020-02-15T06:59:30Z
950,212,1,2020-02-15T06:59:30Z
951,212,1,2020-02-15T06:59:30Z
952,212,1,2020-02-15T06:59:30Z
953,212,2,2020-02-15T06:59:30Z
954,212,2,2020-02-15T06:59:30Z
955,213,1,2020-02-15T06:59:30Z
956,213,1,2020-02-15T06:59:30Z
957,213,1,2020-02-15T06:59:30Z
958,213,1,2020-02-15T06:59:30Z
959,214,2,2020-02-15T06:59:30Z
960,214,2,2020-02-15T06:59:30Z
961,214,2,2020-02-15T06:59:30Z
962,214,2,2020-02-15T06:59:30Z
963,215,1,2020-02-15T06:59:30Z
964,215,1,2020-02-15T06:59:30Z
965,215,1,2020-02-15T06:59:30Z
966,215,2,2020-02-15T06:59:30Z
967,215,2,2020-02-15T06:59:30Z
968,215,2,2020-02-15T06:59:30Z
969,216,1,2020-02-15T06:59:30Z
970,216,1,2020-02-15T06:59:30Z
971,216,2,2020-02-15T06:59:30Z
972,216,2,2020-02-15T06:59:30Z
973,216,2,2020-02-15T06:59:30Z
974,218,1,2020-02-15T06:59:30Z
975,218,1,2020-02-15T06:59:30Z
976,218,1,2020-02-15T06:59:30Z
977,218,1,2020-02-15T06:59:30Z
978,218,2,2020-02-15T06:59:30Z
979,218,2,2020-02-15T06:59:30Z
980,218,2,2020-02-15T06:59:30Z
981,219,1,2020-02-15T06:59:30Z
982,219,1,2020-02-15T06:59:30Z
983,219,1,2020-02-15T06:59:30Z
984,219,1,2020-02-15T06:59:30Z
985,220,1,2020-02-15T06:59:30Z
986,220,1,2020-02-15T06:59:30Z
987,220,1,2020-02-15T06:59:30Z
988,220,1,2020-02-15T06:59:30Z
989,220,2,2020-02-15T06:59:30Z
990,220,2,2020-02-15T06:59:30Z
991,220,2,2020-02-15T06:59:30Z
992,220,2,2020-02-15T06:59:30Z
993,222,1,2020-02-15T06:59:30Z
994,222,1,2020-02-15T06:59:30Z
995,222,2,2020-02-15T06:59:30Z
996,222,2,2020-02-15T06:59:30Z
997,222,2,2020-02-15T06:59:30Z
998,222,2,2020-02-15T06:59:30Z
999,223,2,2020-02-15T06:59:30Z
1000,223,2,2020-02-15T06:59:30Z
1001,224,1,2020-02-15T06:59:30Z
1002,224,1,2020-02-15T06:59:30Z
1003,225,1,2020-02-15T06:59:30Z
1004,225,1,2020-02-15T06:59:30Z
1005,225,1,2020-02-15T06:59:30Z
1006,226,1,2020-02-15T06:59:30Z
1007,226,1,2020-02-15T06:59:30Z
1008,226,2,2020-02-15T06:59:30Z
1009,226,2,2020-02-15T06:59:30Z
1010,226,2,2020-02-15T06:59:30Z
1011,227,1,2020-02-15T06:59:30Z
1012,227,1,2020-02-15T06:59:30Z
1013,227,1,2020-02-15T06:59:30Z
1014,227,2,2020-02-15T06:59:30Z
1015,227,2,2020-02-15T06:59:30Z
1016,228,1,2020-02-15T06:59:30Z
1017,228,1,2020-02-15T06:59:30Z
1018,228,1,2020-02-15T06:59:30Z
1019,228,2,2020-02-15T06:59:30Z
1020,228,2,2020-02-15T06:59:30Z
1021,228,2,2020-02-15T06:59:30Z
1022,228,2,2020-02-15T06:59:30Z
1023,229,1,2020-02-15T06:59:30Z
1024,229,1,2020-02-15T06:59:30Z
1025,229,2,2020-02-15T06:59:30Z
1026,229,2,2020-02-15T06:59:30Z
1027,230,1,2020-02-15T06:59:30Z
1028,230,1,2020-02-15T06:59:30Z
1029,231,1,2020-02-15T06:59:30Z
1030,231,1,2020-02-15T06:59:30Z
1031,231,1,2020-02-15T06:59:30Z
1032,231,1,2020-02-15T06:59:30Z
1033,231,2,2020-02-15T06:59:30Z
1034,231,2,2020-02-15T06:59:30Z
1035,231,2,2020-02-15T06:59:30Z
1036,231,2,2020-02-15T06:59:30Z
1037,232,1,2020-02-15T06:59:30Z
1038,232,1,2020-02-15T06:59:30Z
1039,232,1,2020-02-15T06:59:30Z
1040,232,2,2020-02-15T06:59:30Z
1041,232,2,2020-02-15T06:59:30Z
1042,233,1,2020-02-15T06:59:30Z
1043,233,1,2020-02-15T06:59:30Z
1044,233,1,2020-02-15T06:59:30Z
1045,233,1,2020-02-15T06:59:30Z
1046,233,2,2020-02-15T06:59:30Z
1047,233,2,2020-02-15T06:59:30Z
1048,234,1,2020-02-15T06:59:30Z
1049,234,1,2020-02-15T06:59:30Z
1050,234,1,2020-02-15T06:59:30Z
1051,234,1,2020-02-15T06:59:30Z
1052,234,2,2020-02-15T06:59:30Z
1053,234,2,2020-02-15T06:59:30Z
1054,234,2,2020-02-15T06:59:30Z
1055,235,1,2020-02-15T06:59:30Z
1056,235,1,2020-02-15T06:59:30Z
1057,235,2,2020-02-15T06:59:30Z
1058,235,2,2020-02-15T06:59:30Z
1059,235,2,2020-02-15T06:59:30Z
1060,235,2,2020-02-15T06:59:30Z
1061,236,2,2020-02-15T06:59:30Z
1062,236,2,2020-02-15T06:59:30Z
1063,236,2,2020-02-15T06:59:30Z
1064,236,2,2020-02-15T06:59:30Z
1065,237,1,2020-02-15T06:59:30Z
1066,237,1,2020-02-15T06:59:30Z
1067,238,1,2020-02-15T06:59:30Z
1068,238,1,2020-02-15T06:59:30Z
1069,239,1,2020-02-15T06:59:30Z
1070,239,1,2020-02-15T06:59:30Z
1071,239,1,2020-02-15T06:59:30Z
1072,239,1,2020-02-15T06:59:30Z
1073,239,2,2020-02-15T06:59:30Z
1074,239,2,2020-02-15T06:59:30Z
1075,239,2,2020-02-15T06:59:30Z
1076,239,2,2020-02-15T06:59:30Z
1077,240,2,2020-02-15T06:59:30Z
1078,240,2,2020-02-15T06:59:30Z
1079,240,2,2020-02-15T06:59:30Z
1080,241,1,2020-02-15T06:59:30Z
1081,241,1,2020-02-15T06:59:30Z
1082,241,1,2020-02-15T06:59:30Z
1083,241,1,2020-02-15T06:59:30Z
1084,242,1,2020-02-15T06:59:30Z
1085,242,1,2020-02-15T06:59:30Z
1086,242,2,2020-02-15T06:59:30Z
1087,242,2,2020-02-15T06:59:30Z
1088,242,2,2020-02-15T06:59:30Z
1089,243,1,2020-02-15T06:59:30Z
1090,243,1,2020-02-15T06:59:30Z
1091,243,2,2020-02-15T06:59:30Z
1092,243,2,2020-02-15T06:59:30Z
1093,243,2,2020-02-15T06:59:30Z
1094,243,2,2020-02-15T06:59:30Z
1095,244,1,2020-02-15T06:59:30Z
1096,244,1,2020-02-15T06:59:30Z
1097,244,1,2020-02-15T06:59:30Z
1098,244,1,2020-02-15T06:59:30Z
1099,244,2,2020-02-15T06:59:30Z
1100,244,2,2020-02-15T06:59:30Z
1101,244,2,2020-02-15T06:59:30Z
1102,245,1,2020-02-15T06:59:30Z
1103,245,1,2020-02-15T06:59:30Z
1104,245,1,2020-02-15T06:59:30Z
1105,245,2,2020-02-15T06:59:30Z
1106,245,2,2020-02-15T06:59:30Z
1107,245,2,2020-02-15T06:59:30Z
1108,245,2,2020-02-15T06:59:30Z
1109,246,2,2020-02-15T06:59:30Z
1110,246,2,2020-02-15T06:59:30Z
1111,246,2,2020-02-15T06:59:30Z
1112,247,1,2020-02-15T06:59:30Z
1113,247,1,2020-02-15T06:59:30Z
1114,247,1,2020-02-15T06:59:30Z
1115,247,2,2020-02-15T06:59:30Z
1116,247,2,2020-02-15T06:59:30Z
1117,247,2,2020-02-15T06:59:30Z
1118,247,2,2020-02-15T06:59:30Z
1119,248,2,2020-02-15T06:59:30Z
1120,248,2,2020-02-15T06:59:30Z
1121,249,1,2020-02-15T06:59:30Z
1122,249,1,2020-02-15T06:59:30Z
1123,249,2,2020-02-15T06:59:30Z
1124,249,2,2020-02-15T06:59:30Z
1125,249,2,2020-02-15T06:59:30Z
1126,249,2,2020-02-15T06:59:30Z
1127,250,2,2020-02-15T06:59:30Z
1128,250,2,2020-02-15T06:59:30Z
1129,250,2,2020-02-15T06:59:30Z
1130,250,2,2020-02-15T06:59:30Z
1131,251,1,2020-02-15T06:59:30Z
1132,251,1,2020-02-15T06:59:30Z
1133,251,2,2020-02-15T06:59:30Z
1134,251,2,2020-02-15T06:59:30Z
1135,251,2,2020-02-15T06:59:30Z
1136,252,1,2020-02-15T06:59:30Z
1137,252,1,2020-02-15T06:59:30Z
1138,252,1,2020-02-15T06:59:30Z
1139,252,2,2020-02-15T06:59:30Z
1140,252,2,2020-02-15T06:59:30Z
1141,252,2,2020-02-15T06:59:30Z
1142,253,1,2020-02-15T06:59:30Z
1143,253,1,2020-02-15T06:59:30Z
1144,253,1,2020-02-15T06:59:30Z
1145,253,1,2020-02-15T06:59:30Z
1146,253,2,2020-02-15T06:59:30Z
1147,253,2,2020-02-15T06:59:30Z
1148,254,1,2020-02-15T06:59:30Z
1149,254,1,2020-02-15T06:59:30Z
1150,254,2,2020-02-15T06:59:30Z
1151,254,2,2020-02-15T06:59:30Z
1152,254,2,2020-02-15T06:59:30Z
1153,255,1,2020-02-15T06:59:30Z
1154,255,1,2020-02-15T06:59:30Z
1155,255,1,2020-02-15T06:59:30Z
1156,255,1,2020-02-15T06:59:30Z
1157,255,2,2020-02-15T06:59:30Z
1158,255,2,2020-02-15T06:59:30Z
1159,256,2,2020-02-15T06:59:30Z
1160,256,2,2020-02-15T06:59:30Z
1161,256,2,2020-02-15T06:59:30Z
1162,257,2,2020-02-15T06:59:30Z
1163,257,2,2020-02-15T06:59:30Z
1164,257,2,2020-02-15T06:59:30Z
1165,258,2,2020-02-15T06:59:30Z
1166,258,2,2020-02-15T06:59:30Z
1167,258,2,2020-02-15T06:59:30Z
1168,258,2,2020-02-15T06:59:30Z
1169,259,1,2020-02-15T06:59:30Z
1170,259,1,2020-02-15T06:59:30Z
1171,260,2,2020-02-15T06:59:30Z
1172,260,2,2020-02-15T06:59:30Z
1173,260,2,2020-02-15T06:59:30Z
1174,260,2,2020-02-15T06:59:30Z
1175,261,1,2020-02-15T06:59:30Z
1176,261,1,2020-02-15T06:59:30Z
1177,262,2,2020-02-15T06:59:30Z
1178,262,2,2020-02-15T06:59:30Z
1179,263,1,2020-02-15T06:59:30Z
1180,263,1,2020-02-15T06:59:30Z
1181,263,1,2020-02-15T06:59:30Z
1182,263,1,2020-02-15T06:59:30Z
1183,263,2,2020-02-15T06:59:30Z
1184,263,2,2020-02-15T06:59:30Z
1185,263,2,2020-02-15T06:59:30Z
1186,264,2,2020-02-15T06:59:30Z
1187,264,2,2020-02-15T06:59:30Z
1188,265,1,2020-02-15T06:59:30Z
1189,265,1,2020-02-15T06:59:30Z
1190,265,1,2020-02-15T06:59:30Z
1191,265,1,2020-02-15T06:59:30Z
1192,266,1,2020-02-15T06:59:30Z
1193,266,1,2020-02-15T06:59:30Z
1194,266,1,2020-02-15T06:59:30Z
1195,266,1,2020-02-15T06:59:30Z
1196,266,2,2020-02-15T06:59:30Z
1197,266,2,2020-02-15T06:59:30Z
1198,266,2,2020-02-15T06:59:30Z
1199,266,2,2020-02-15T06:59:30Z
1200,267,1,2020-02-15T06:59:30Z
1201,267,1,2020-02-15T06:59:30Z
1202,267,1,2020-02-15T06:59:30Z
1203,267,1,2020-02-15T06:59:30Z
1204,267,2,2020-02-15T06:59:30Z
1205,267,2,2020-02-15T06:59:30Z
1206,268,2,2020-02-15T06:59:30Z
1207,268,2,2020-02-15T06:59:30Z
1208,269,1,2020-02-15T06:59:30Z
1209,269,1,2020-02-15T06:59:30Z
1210,269,2,2020-02-15T06:59:30Z
1211,269,2,2020-02-15T06:59:30Z
1212,269,2,2020-02-15T06:59:30Z
1213,269,2,2020-02-15T06:59:30Z
1214,270,1,2020-02-15T06:59:30Z
1215,270,1,2020-02-15T06:59:30Z
1216,270,1,2020-02-15T06:59:30Z
1217,270,2,2020-02-15T06:59:30Z
1218,270,2,2020-02-15T06:59:30Z
1219,270,2,2020-02-15T06:59:30Z
1220,270,2,2020-02-15T06:59:30Z
1221,271,1,2020-02-15T06:59:30Z
1222,271,1,2020-02-15T06:59:30Z
1223,271,1,2020-02-15T06:59:30Z
1224,271,2,2020-02-15T06:59:30Z
1225,271,2,2020-02-15T06:59:30Z
1226,272,1,2020-02-15T06:59:30Z
1227,272,1,2020-02-15T06:59:30Z
1228,272,1,2020-02-15T06:59:30Z
1229,272,1,2020-02-15T06:59:30Z
1230,273,1,2020-02-15T06:59:30Z
1231,273,1,2020-02-15T06:59:30Z
1232,273,1,2020-02-15T06:59:30Z
1233,273,1,2020-02-15T06:59:30Z
1234,273,2,2020-02-15T06:59:30Z
1235,273,2,2020-02-15T06:59:30Z
1236,273,2,2020-02-15T06:59:30Z
1237,274,1,2020-02-15T06:59:30Z
1238,274,1,2020-02-15T06:59:30Z
1239,274,1,2020-02-15T06:59:30Z
1240,274,2,2020-02-15T06:59:30Z
1241,274,2,2020-02-15T06:59:30Z
1242,274,2,2020-02-15T06:59:30Z
1243,274,2,2020-02-15T06:59:30Z
1244,275,1,2020-02-15T06:59:30Z
1245,275,1,2020-02-15T06:59:30Z
1246,275,1,2020-02-15T06:59:30Z
1247,275,2,2020-02-15T06:59:30Z
1248,275,2,2020-02-15T06:59:30Z
1249,276,1,2020-02-15T06:59:30Z
1250,276,1,2020-02-15T06:59:30Z
1251,276,1,2020-02-15T06:59:30Z
1252,276,1,2020-02-15T06:59:30Z
1253,277,1,2020-02-15T06:59:30Z
1254,277,1,2020-02-15T06:59:30Z
1255,277,1,2020-02-15T06:59:30Z
1256,278,1,2020-02-15T06:59:30Z
1257,278,1,2020-02-15T06:59:30Z
1258,279,1,2020-02-15T06:59:30Z
1259,279,1,2020-02-15T06:59:30Z
1260,280,1,2020-02-15T06:59:30Z
1261,280,1,2020-02-15T06:59:30Z
1262,280,1,2020-02-15T06:59:30Z
1263,280,1,2020-02-15T06:59:30Z
1264,280,2,2020-02-15T06:59:30Z
1265,280,2,2020-02-15T06:59:30Z
1266,281,1,2020-02-15T06:59:30Z
1267,281,1,2020-02-15T06:59:30Z
1268,281,2,2020-02-15T06:59:30Z
1269,281,2,2020-02-15T06:59:30Z
1270,281,2,2020-02-15T06:59:30Z
1271,281,2,2020-02-15T06:59:30Z
1272,282,1,2020-02-15T06:59:30Z
1273,282,1,2020-02-15T06:59:30Z
1274,282,1,2020-02-15T06:59:30Z
1275,282,2,2020-02-15T06:59:30Z
1276,282,2,2020-02-15T06:59:30Z
1277,282,2,2020-02-15T06:59:30Z
1278,283,1,2020-02-15T06:59:30Z
1279,283,1,2020-02-15T06:59:30Z
1280,283,1,2020-02-15T06:59:30Z
1281,284,1,2020-02-15T06:59:30Z
1282,284,1,2020-02-15T06:59:30Z
1283,284,1,2020-02-15T06:59:30Z
1284,284,2,2020-02-15T06:59:30Z
1285,284,2,2020-02-15T06:59:30Z
1286,284,2,2020-02-15T06:59:30Z
1287,284,2,2020-02-15T06:59:30Z
1288,285,1,2020-02-15T06:59:30Z
1289,285,1,2020-02-15T06:59:30Z
1290,285,1,2020-02-15T06:59:30Z
1291,285,2,2020-02-15T06:59:30Z
1292,285,2,2020-02-15T06:59:30Z
1293,285,2,2020-02-15T06:59:30Z
1294,285,2,2020-02-15T06:59:30Z
1295,286,1,2020-02-15T06:59:30Z
1296,286,1,2020-02-15T06:59:30Z
1297,286,2,2020-02-15T06:59:30Z
1298,286,2,2020-02-15T06:59:30Z
1299,286,2,2020-02-15T06:59:30Z
1300,287,1,2020-02-15T06:59:30Z
1301,287,1,2020-02-15T06:59:30Z
1302,287,2,2020-02-15T06:59:30Z
1303,287,2,2020-02-15T06:59:30Z
1304,288,1,2020-02-15T06:59:30Z
1305,288,1,2020-02-15T06:59:30Z
1306,288,2,2020-02-15T06:59:30Z
1307,288,2,2020-02-15T06:59:30Z
1308,288,2,2020-02-15T06:59:30Z
1309,288,2,2020-02-15T06:59:30Z
1310,289,1,2020-02-15T06:59:30Z
1311,289,1,2020-02-15T06:59:30Z
1312,290,1,2020-02-15T06:59:30Z
1313,290,1,2020-02-15T06:59:30Z
1314,290,1,2020-02-15T06:59:30Z
